ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,SecurityGroup,SecurityType,BookValue,MarketValue,GainOrLoss,PreTaxBookYield,PreTaxMarketYield,AfterTaxBookYield,AfterTaxMarketYield,TaxEquivalentBookYield,TaxEquivalentMarketYield,Coupon,EffectiveDuration,SecuritiesAtGainNumber,SecuritiesAtGainAmount,SecuritiesAtLossNumber,SecuritiesAtLossAmount,Weight,BenchmarkWeight,BenchmarkCoupon,YTW,BenchmarkYTW,ModifiedDuration,BenchmarkModifiedDuration,Convexity,BenchmarkConvexity,DailyReturn,BenchmarkDailyReturn,MTD,BenchmarkMTD,QTD,BenchmarkQTD,YTD,BenchmarkYTD,CummReturn,BenchmarkCummReturn,BenchmarkBookYield,BenchmarkMarketYield,BenchmarkEffectiveDuration,Liability
"USTR146479","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.22,0.00,1.31,0.00,1.31,0.00,,,,
"USTR146479","2021-12-31","N","USTR",11,,,"Asset Backed",,1278973.82,,,,,,,,2.356,,,,,,1.55,0.00,0.000,2.37,0.00,3.77,0.00,0.15,0.00,-0.07,0.00,-0.32,0.00,-0.81,0.00,0.13,0.00,0.13,0.00,,,,
"USTR146479","2021-12-31","N","USTR",12,,,"CMBS",,3305618.56,,,,,,,,3.529,,,,,,4.00,0.00,0.000,3.59,0.00,6.87,0.00,0.58,0.00,-0.04,0.00,-0.32,0.00,-0.49,0.00,3.50,0.00,3.50,0.00,,,,
"USTR146479","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR146479","2021-12-31","N","USTR",14,,,"CMO",,763322.30,,,,,,,,3.292,,,,,,0.93,0.00,0.000,2.09,0.00,4.77,0.00,0.28,0.00,-0.51,0.00,-0.43,0.00,-0.43,0.00,1.19,0.00,1.19,0.00,,,,
"USTR146479","2021-12-31","N","USTR",15,,,"CLO / Other",,1575224.75,,,,,,,,1.478,,,,,,1.90,0.00,0.000,1.46,0.00,4.79,0.00,0.25,0.00,0.24,0.00,0.39,0.00,0.42,0.00,0.42,0.00,0.42,0.00,,,,
"USTR146479","2021-12-31","N","USTR",16,,,"TOTAL",,82962685.72,,,,,,,,2.845,,,,,,100.00,100.00,3.109,2.19,2.03,10.29,10.27,1.86,1.88,0.27,0.26,-0.48,-0.39,0.59,0.77,-2.26,-2.41,-2.26,-2.41,,,,
"USTR149130","2021-12-31","N","USTR",1,,,"Cash",,3945573.25,,,,,,,,0.000,,,,,,100.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR149130","2021-12-31","N","USTR",2,,,"Treasury",,0.00,,,,,,,,0.000,,,,,,0.00,68.17,1.228,0.00,0.70,0.00,1.88,0.00,0.05,0.00,0.00,0.00,-0.21,0.00,-0.58,0.00,-0.60,0.00,-0.60,,,,
"USTR149130","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,5.49,1.369,0.00,0.76,0.00,1.81,0.00,0.05,0.00,0.00,0.00,-0.18,0.00,-0.55,0.00,-0.44,0.00,-0.44,,,,
"USTR149130","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.64,3.071,0.00,0.92,0.00,1.85,0.00,0.05,0.00,-0.01,0.00,-0.17,0.00,-0.52,0.00,-0.21,0.00,-0.21,,,,
"USTR149130","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.57,4.278,0.00,1.10,0.00,1.84,0.00,0.05,0.00,0.01,0.00,0.09,0.00,-0.39,0.00,0.01,0.00,0.01,,,,
"USTR149130","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,3.12,1.772,0.00,0.74,0.00,1.84,0.00,0.05,0.00,-0.01,0.00,-0.18,0.00,-0.52,0.00,-0.44,0.00,-0.44,,,,
"USTR149130","2021-12-31","N","USTR",7,,,"Industrial",,0.00,,,,,,,,0.000,,,,,,0.00,10.41,2.919,0.00,1.03,0.00,1.71,0.00,0.04,0.00,0.00,0.00,0.04,0.00,-0.48,0.00,-0.10,0.00,-0.10,,,,
"USTR149130","2021-12-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,1.08,2.404,0.00,1.22,0.00,1.64,0.00,0.04,0.00,0.01,0.00,0.01,0.00,-0.50,0.00,-0.16,0.00,-0.16,,,,
"USTR149130","2021-12-31","N","USTR",9,,,"Finance",,0.00,,,,,,,,0.000,,,,,,0.00,10.53,2.818,0.00,1.16,0.00,1.79,0.00,0.05,0.00,0.01,0.00,0.00,0.00,-0.58,0.00,-0.15,0.00,-0.15,,,,
"USTR149130","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR149130","2021-12-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR149130","2021-12-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR149130","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR149130","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR149130","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR149130","2021-12-31","N","USTR",16,,,"TOTAL",,3945573.25,,,,,,,,0.000,,,,,,100.00,100.00,1.630,0.00,0.80,0.00,1.85,0.00,0.05,0.00,0.00,0.00,-0.15,0.00,-0.56,0.00,-0.47,0.00,-0.47,,,,
"USTR151582","2021-12-31","N","USTR",1,,,"Cash",,204516.12,,,,,,,,1.500,,,,,,99.75,0.00,0.000,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.38,0.00,1.51,0.00,1.51,0.00,,,,
"USTR151582","2021-12-31","N","USTR",2,,,"Treasury",,0.00,,,,,,,,0.000,,,,,,0.00,60.70,1.349,0.00,1.04,0.00,3.93,0.00,0.23,0.00,0.03,0.00,-0.26,0.00,-0.57,-0.27,-1.72,-0.27,-1.72,,,,
"USTR151582","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,3.96,1.567,0.00,1.07,0.00,3.27,0.00,0.17,0.00,0.01,0.00,-0.22,0.00,-0.69,0.00,-1.16,0.00,-1.16,,,,
"USTR151582","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.73,2.688,0.00,1.40,0.00,4.18,0.00,0.26,0.00,0.01,0.00,-0.29,0.00,-0.66,0.00,-1.11,0.00,-1.11,,,,
"USTR151582","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.94,3.909,0.00,1.85,0.00,4.84,0.00,0.33,0.00,-0.02,0.00,0.48,0.00,0.10,0.00,-1.05,0.00,-1.05,,,,
"USTR151582","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,2.73,1.451,0.00,1.07,0.00,3.65,0.00,0.20,0.00,0.00,0.00,-0.27,0.00,-0.67,0.00,-1.26,0.00,-1.26,,,,
"USTR151582","2021-12-31","N","USTR",7,,,"Industrial",,0.00,,,,,,,,0.000,,,,,,0.00,16.53,3.168,0.00,1.78,0.00,4.43,0.00,0.29,0.00,0.03,0.00,0.20,0.00,-0.54,-0.97,-0.98,-0.97,-0.98,,,,
"USTR151582","2021-12-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,1.80,2.896,0.00,1.98,0.00,4.66,0.00,0.32,0.00,0.05,0.00,-0.05,0.00,-0.60,-0.55,-1.57,-0.55,-1.57,,,,
"USTR151582","2021-12-31","N","USTR",9,,,"Finance",,0.00,,,,,,,,0.000,,,,,,0.00,12.61,3.048,0.00,1.82,0.00,4.19,0.00,0.26,0.00,0.03,0.00,0.10,0.00,-0.58,-0.19,-0.93,-0.19,-0.93,,,,
"USTR151582","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.52,0.00,-1.52,0.00,,,,
"USTR151582","2021-12-31","N","USTR",11,,,"Asset Backed",,504.91,,,,,,,,5.216,,,,,,0.25,0.00,0.000,5.19,0.00,1.24,0.00,0.02,0.00,0.01,0.00,0.37,0.00,1.20,0.00,3.82,0.00,3.82,0.00,,,,
"USTR151582","2021-12-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.59,0.00,-0.59,0.00,,,,
"USTR151582","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR151582","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR151582","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR151582","2021-12-31","N","USTR",16,,,"TOTAL",,205021.03,,,,,,,,1.509,,,,,,100.00,100.00,1.920,1.51,1.29,0.00,4.04,0.00,0.24,0.00,0.03,0.13,-0.13,0.38,-0.57,1.04,-1.44,1.04,-1.44,,,,
"USTR153582","2021-12-31","N","USTR",1,,,"Cash",,109107.75,,,,,,,,0.000,,,,,,0.16,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",2,,,"Treasury",,68863366.11,,,,,,,,0.411,,,,,,99.84,100.00,0.763,-2.59,1.68,2.47,11.77,0.09,2.04,-0.03,-0.18,0.30,0.24,1.17,3.42,0.00,6.19,0.00,6.19,,,,
"USTR153582","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",7,,,"Industrial",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",9,,,"Finance",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153582","2021-12-31","N","USTR",16,,,"TOTAL",,68972473.86,,,,,,,,0.410,,,,,,100.00,100.00,0.763,-2.59,1.68,2.47,11.77,0.09,2.04,-0.03,-0.18,0.30,0.24,1.17,3.42,0.00,6.19,0.00,6.19,,,,
"USTR153969","2021-12-31","N","USTR",1,,,"Cash",,14930472.02,,,,,,,,1.500,,,,,,75.33,0.00,0.000,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.38,0.00,1.51,0.00,1.51,0.00,,,,
"USTR153969","2021-12-31","N","USTR",2,,,"Treasury",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,,,,
"USTR153969","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153969","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153969","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153969","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153969","2021-12-31","N","USTR",7,,,"Industrial",,4632423.21,,,,,,,,5.993,,,,,,23.37,87.24,5.720,4.96,4.24,5.27,3.75,0.41,0.29,-0.01,-0.01,1.78,1.92,0.58,0.73,6.32,5.52,6.32,5.52,,,,
"USTR153969","2021-12-31","N","USTR",8,,,"Utility",,257519.44,,,,,,,,5.365,,,,,,1.30,2.67,5.006,5.00,3.85,4.88,4.85,0.29,0.51,-0.01,0.05,2.61,1.00,1.06,0.40,6.95,1.03,6.95,1.03,,,,
"USTR153969","2021-12-31","N","USTR",9,,,"Finance",,0.00,,,,,,,,0.000,,,,,,0.00,10.09,5.362,0.00,3.97,0.00,3.76,0.00,0.25,0.00,-0.02,0.00,1.68,0.00,0.60,2.94,4.20,2.94,4.20,,,,
"USTR153969","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153969","2021-12-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.92,0.00,11.92,0.00,,,,
"USTR153969","2021-12-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153969","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153969","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153969","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR153969","2021-12-31","N","USTR",16,,,"TOTAL",,19820414.67,,,,,,,,2.600,,,,,,100.00,100.00,5.665,2.36,4.20,1.29,3.78,0.10,0.29,0.00,-0.01,0.54,1.87,0.43,0.71,5.63,5.28,5.63,5.28,,,,
"USTR1549","2021-12-31","N","USTR",1,,,"Cash",,912014.70,,,,,,,,0.000,,,,,,4.27,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.23,0.00,1.23,0.00,,,,
"USTR1549","2021-12-31","N","USTR",2,,,"Treasury",,2874048.33,,,,,,,,0.419,,,,,,13.34,9.11,0.000,1.97,2.03,20.70,24.59,4.73,6.26,0.74,0.83,-1.70,-2.42,3.75,4.51,-7.83,-6.71,-7.83,-6.71,,,,
"USTR1549","2021-12-31","N","USTR",3,,,"Agency",,224574.42,,,,,,,,4.374,,,,,,1.04,0.00,0.000,3.08,0.00,14.94,0.00,2.90,0.00,0.52,0.00,-0.59,0.00,1.31,0.00,2.93,0.00,2.93,0.00,,,,
"USTR1549","2021-12-31","N","USTR",4,,,"Local Authority",,111743.80,,,,,,,,7.300,,,,,,0.52,0.00,0.000,3.06,0.00,11.51,0.00,1.75,0.00,0.08,0.00,-0.79,0.00,0.95,0.00,0.04,0.00,0.04,0.00,,,,
"USTR1549","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR1549","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR1549","2021-12-31","N","USTR",7,,,"Industrial",,6704385.43,,,,,,,,3.592,,,,,,31.29,63.52,3.261,2.23,1.88,9.38,7.88,1.60,1.18,0.21,0.17,-0.04,-0.02,0.39,0.24,-2.02,-2.03,-2.02,-2.03,,,,
"USTR1549","2021-12-31","N","USTR",8,,,"Utility",,3317088.28,,,,,,,,3.759,,,,,,15.47,12.05,4.087,2.40,2.52,9.94,10.10,1.74,1.67,0.28,0.30,-0.80,-0.64,0.04,0.19,-2.27,-2.13,-2.27,-2.13,,,,
"USTR1549","2021-12-31","N","USTR",9,,,"Finance",,6288596.31,,,,,,,,3.407,,,,,,29.37,15.32,3.608,2.01,1.96,6.38,7.64,0.77,1.14,0.12,0.16,-0.05,-0.10,-0.20,0.12,-1.10,-1.47,-1.10,-1.47,,,,
"USTR1549","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,-1.72,0.00,-1.72,0.00,,,,
"USTR1549","2021-12-31","N","USTR",11,,,"Asset Backed",,346796.79,,,,,,,,3.249,,,,,,1.62,0.00,0.000,3.00,0.00,3.78,0.00,0.16,0.00,-0.13,0.00,-0.08,0.00,-0.59,0.00,-0.27,0.00,-0.27,0.00,,,,
"USTR1549","2021-12-31","N","USTR",12,,,"CMBS",,656512.06,,,,,,,,3.262,,,,,,3.07,0.00,0.000,2.92,0.00,6.60,0.00,0.50,0.00,-0.11,0.00,-0.24,0.00,-0.40,0.00,1.35,0.00,1.35,0.00,,,,
"USTR1549","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR1549","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR1549","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR1549","2021-12-31","N","USTR",16,,,"TOTAL",,21435760.12,,,,,,,,2.997,,,,,,100.00,100.00,3.117,2.11,1.98,9.60,9.63,1.69,1.70,0.25,0.25,-0.41,-0.33,0.52,0.62,-2.08,-2.24,-2.08,-2.24,,,,
"USTR155107","2021-12-31","N","USTR",1,,,"Cash",,39308.39,,,,,,,,0.000,,,,,,1.16,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR155107","2021-12-31","N","USTR",2,,,"Treasury",,1346676.80,,,,,,,,1.079,,,,,,27.01,38.88,1.580,1.40,1.23,10.57,6.97,2.18,1.07,0.25,0.15,-0.87,-0.51,0.97,0.18,0.00,-2.32,0.00,-2.32,,,,
"USTR155107","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,2.17,1.738,0.00,1.18,0.00,4.09,0.00,0.35,0.00,0.05,0.00,-0.29,0.00,-0.53,0.00,-1.27,0.00,-1.27,,,,
"USTR155107","2021-12-31","N","USTR",4,,,"Local Authority",,1703459.09,,,,,,,,3.905,,,,,,34.62,0.97,4.082,2.62,2.22,6.52,9.01,0.59,1.57,0.05,0.15,-0.23,-1.06,0.23,0.26,0.00,0.66,0.00,0.66,,,,
"USTR155107","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,1.04,4.166,0.00,2.72,0.00,10.36,0.00,2.00,0.00,0.03,0.00,1.30,0.00,1.77,0.00,-2.98,0.00,-2.98,,,,
"USTR155107","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,1.39,1.473,0.00,1.08,0.00,3.75,0.00,0.22,0.00,0.01,0.00,-0.27,0.00,-0.63,0.00,-1.28,0.00,-1.28,,,,
"USTR155107","2021-12-31","N","USTR",7,,,"Industrial",,175294.07,,,,,,,,5.881,,,,,,3.56,15.51,3.666,3.08,2.41,8.80,9.32,1.21,1.63,0.10,0.21,0.03,-0.04,-0.13,0.44,0.00,-0.89,0.00,-0.89,,,,
"USTR155107","2021-12-31","N","USTR",8,,,"Utility",,5622.60,,,,,,,,4.950,,,,,,0.11,2.11,3.654,4.34,2.62,15.48,10.53,3.48,1.91,0.43,0.32,-1.45,-0.70,-1.45,0.31,0.00,-2.15,0.00,-2.15,,,,
"USTR155107","2021-12-31","N","USTR",9,,,"Finance",,125669.78,,,,,,,,3.022,,,,,,2.55,8.09,3.319,2.37,2.08,6.25,6.35,0.59,0.80,0.08,0.11,0.19,0.00,-0.61,-0.20,0.00,-1.05,0.00,-1.05,,,,
"USTR155107","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,814095.06,,,,,,,,2.728,,,,,,17.72,27.54,2.647,1.98,1.98,5.25,4.85,0.63,0.50,0.18,0.13,-0.03,-0.09,-0.63,-0.37,0.00,-1.04,0.00,-1.04,,,,
"USTR155107","2021-12-31","N","USTR",11,,,"Asset Backed",,15268.10,,,,,,,,3.320,,,,,,1.20,0.30,1.209,2.61,1.10,2.26,2.20,0.05,0.09,-0.21,0.02,-0.15,-0.16,-0.53,-0.57,0.00,-0.34,0.00,-0.34,,,,
"USTR155107","2021-12-31","N","USTR",12,,,"CMBS",,536628.88,,,,,,,,3.943,,,,,,10.91,2.01,3.078,4.14,1.88,4.80,4.95,0.31,0.34,0.03,0.07,-0.25,-0.16,-0.11,-0.64,0.00,-1.16,0.00,-1.16,,,,
"USTR155107","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR155107","2021-12-31","N","USTR",14,,,"CMO",,162611.02,,,,,,,,2.060,,,,,,0.30,0.00,0.000,2.31,0.00,6.40,0.00,0.50,0.00,0.00,0.00,-0.11,0.00,0.10,0.00,0.00,0.00,0.00,0.00,,,,
