ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR100960","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR100960","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR100960","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",4.554,""
"USTR100960","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",5.642,""
"USTR100960","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Jan 31 2018 12:00AM",""
"USTR100960","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","High Yield",""
"USTR100960","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",5.649,""
"USTR100960","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",0.307,""
"USTR100960","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",11.498,""
"USTR100960","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-15.157,""
"USTR100960","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",5.503,""
"USTR100960","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",1.158,""
"USTR100960","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",91.742,""
"USTR100960","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",95.782,""
"USTR100960","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",264.834,""
"USTR100960","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",60,""
"USTR100960","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",53.752,""
"USTR100960","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",131.747,100
"USTR100960","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",3.292,""
"USTR100960","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",32.735,""
"USTR100960","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",9.908,""
"USTR100960","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",40,""
"USTR100960","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",27.275,""
"USTR100960","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",100.023,100
"USTR100960","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.139,""
"USTR100960","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",-1.099,""
"USTR100960","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",0,0
"USTR100960","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",0,0
"USTR100960","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",1.651,0
"USTR100960","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",7.028,0
"USTR100960","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",46.733,54.668
"USTR100960","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",34.269,32.323
"USTR100960","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",3.02,12.09
"USTR100960","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0.653
"USTR100960","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0.384,0.267
"USTR100960","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR100960","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",2.307,0
"USTR100960","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",0,0
"USTR100960","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",8.319,12.422
"USTR100960","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",30.039,27.24
"USTR100960","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",27.091,28.257
"USTR100960","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",27.753,23.114
"USTR100960","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",1.381,6.031
"USTR100960","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,0.808,2.935
"USTR100960","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",0,0
"USTR100960","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0,0
"USTR100960","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,0
"USTR100960","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR100960","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR100960","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",80.152,88.273
"USTR100960","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",6.444,2.77
"USTR100960","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",7.5,8.957
"USTR100960","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR100960","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",1.296,0
"USTR100960","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",0,0
"USTR100960","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR100960","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR100960","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR101200","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR101200","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR101200","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.79,1.79
"USTR101200","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",1965,11790
"USTR101200","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Delta Dental NJ 0-30+ RL Inv Benchmark",""
"USTR101200","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR101200","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR101200","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",16.749,16.749
"USTR101200","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value",1.362,1.362
"USTR101200","2020-12-31","N","USTR",10,"USTR Account Profile","Inception Date","Mar 29 2019 12:00AM",""
"USTR101200","2020-12-31","N","USTR",11,"USTR Account Profile","Mandate","Liability Driven Investing","Liability Driven Investing"
"USTR101200","2020-12-31","N","USTR",12,"USTR Account Profile","Market Yield",2.58,2.58
"USTR101200","2020-12-31","N","USTR",13,"USTR Account Profile","Convexity",3.95,3.95
"USTR101200","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",11.384,11.384
"USTR101200","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-4.065,-4.065
"USTR101200","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",9.043,9.043
"USTR101200","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.955,""
"USTR101200","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",91.116,""
"USTR101200","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",95.455,""
"USTR101200","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",0,""
"USTR101200","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",0,""
"USTR101200","2020-12-31","N","USTR",9,"USTR Attribution Summary","Downside Capture Ratio (%)",100,100
"USTR101200","2020-12-31","N","USTR",10,"USTR Attribution Summary","Annualized Total Return (%)",18.467,18.467
"USTR101200","2020-12-31","N","USTR",11,"USTR Attribution Summary","Average Periodic Return (bp)",147.25,147.25
"USTR101200","2020-12-31","N","USTR",12,"USTR Attribution Summary","Cumulative Total Return (%)",36.435,36.435
"USTR101200","2020-12-31","N","USTR",13,"USTR Attribution Summary","Excess Return Frequency (%)",0,""
"USTR101200","2020-12-31","N","USTR",14,"USTR Attribution Summary","Upside Capture Ratio (%)",100,100
"USTR101200","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",37.487,37.487
"USTR101200","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",16.921,16.921
"USTR101200","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",45.592,45.592
"USTR101200","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",0,0
"USTR101200","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR101200","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR101200","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR101200","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR101200","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR101200","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR101200","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR101200","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",0.247,0.247
"USTR101200","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",5.085,5.085
"USTR101200","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",4.81,4.81
"USTR101200","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",5.413,5.413
"USTR101200","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",9.313,9.313
"USTR101200","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",18.61,18.61
"USTR101200","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,56.522,56.522
"USTR101200","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",33.911,33.911
"USTR101200","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0,0
"USTR101200","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.012,0.012
"USTR101200","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR101200","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR101200","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",45.852,45.852
"USTR101200","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",10.429,10.429
"USTR101200","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",9.796,9.796
"USTR101200","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR101200","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0,0
"USTR101200","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",0,0
"USTR101200","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR101200","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR101200","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR1025","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR1025","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR1025","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",0,""
"USTR1025","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",1,""
"USTR1025","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Treasury 1-3 Year Index",""
"USTR1025","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR1025","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR1025","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",0,""
"USTR1025","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value",7.523,""
"USTR1025","2020-12-31","N","USTR",10,"USTR Account Profile","Inception Date","Dec 31 2006 12:00AM",""
"USTR1025","2020-12-31","N","USTR",11,"USTR Account Profile","Mandate","Short Duration Government",""
"USTR1025","2020-12-31","N","USTR",12,"USTR Account Profile","Market Yield",0,""
"USTR1025","2020-12-31","N","USTR",13,"USTR Account Profile","Convexity",0,""
"USTR1025","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",0.512,""
"USTR1025","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-0.431,""
"USTR1025","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",0.565,""
"USTR1025","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.237,""
"USTR1025","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",19.607,""
"USTR1025","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",44.279,""
"USTR1025","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",85.959,""
"USTR1025","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",58.333,""
"USTR1025","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",19.173,""
"USTR1025","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",61.122,100
"USTR1025","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",0.355,""
"USTR1025","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",2.965,""
"USTR1025","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",2.876,""
"USTR1025","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",41.667,""
"USTR1025","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",6.301,""
"USTR1025","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",33.444,100
"USTR1025","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",-0.958,""
"USTR1025","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",-1.201,""
"USTR1025","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",0,100
"USTR1025","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",0,0
"USTR1025","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",0,0
"USTR1025","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",0,0
"USTR1025","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR1025","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR1025","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR1025","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR1025","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR1025","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR1025","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR1025","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",0,0
"USTR1025","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",0,100
"USTR1025","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",0,0
"USTR1025","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",0,0
"USTR1025","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",0,0
"USTR1025","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",0,0
"USTR1025","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,0,0
"USTR1025","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",0,100
"USTR1025","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0,0
"USTR1025","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,0
"USTR1025","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR1025","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR1025","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",0,0
"USTR1025","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",0,0
"USTR1025","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",0,0
"USTR1025","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR1025","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0,0
"USTR1025","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",0,0
"USTR1025","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR1025","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR1025","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR1055","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR1055","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR1055","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.547,1.207
"USTR1055","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",186,11790
"USTR1055","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","PA SWIF RL PPA Inv Benchmark",""
"USTR1055","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR1055","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR1055","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 25% allocation to individual industry|Max 5% allocation to individual non-Treasury issuers",""
"USTR1055","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",7.264,7.441
"USTR1055","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",1.052,1.254
"USTR1055","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Dec 31 2006 12:00AM",""
"USTR1055","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Liability Driven Investing","Liability Driven Investing"
"USTR1055","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.954,2.846
"USTR1055","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",1.129,1.142
"USTR1055","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",5.717,4.48
"USTR1055","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-8.604,-3.292
