ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,EquityFlag,TaxType,BenchmarkFlag,PerformanceType,Description,MTD,QTD,YTD,PriorYear,PriorTwoYear,PriorThreeYear,PriorFourYear,PriorFiveYear,PriorSevenYear,PriorTenYear,CYPriorYear,CYPriorTwoYear,CYPriorThreeYear,CYPriorFourYear,CYPriorFiveYear,CYPriorSixYear,CYPriorSevenYear,CYPriorEightYear,CYPriorNineYear,CYPriorTenYear,CYPriorElevenYear,CYPriorTwelveYear,SinceInceptionReturn,InceptionDate,ValueAdded,Risk,TrackingError,InfoRatio,PriorThreeMonth,PriorSixMonth,PriorNineMonth
"USTR168832","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-27.98,"2022-02-11",,,,,,,
"USTR170000","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-3.21,-8.71,-8.71,-3.43,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-7.16,"2020-08-13",,,,,,,
"USTR170000","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-3.15,-8.64,-8.64,-3.17,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-7.08,"2020-08-13",,,,,,,
"USTR170539","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.93,-8.20,-8.20,-3.46,-1.86,3.74,4.19,4.01,0.00,0.00,,,,,,,,,,,,,4.14,"2015-06-30",,,,,,,
"USTR170539","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.94,-8.26,-8.26,-3.52,-1.70,3.45,3.83,3.73,0.00,0.00,,,,,,,,,,,,,3.97,"2015-06-30",,,,,,,
"USTR1708","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.58,0.59,0.65,,,,,,,,,,,,,1.17,"2008-09-30",,,,,,,
"USTR1708","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.41,-2.51,-2.51,-3.05,-1.37,0.84,1.31,1.04,0.91,0.84,,,,,,,,,,,,,1.17,"2008-09-30",,,,,,,
"USTR170869","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-5.31,-10.70,-10.70,-1.57,-8.86,3.21,3.94,0.00,0.00,0.00,,,,,,,,,,,,,3.25,"2017-05-31",,,,,,,
"USTR170869","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-5.34,-10.58,-10.58,-1.42,-8.89,3.26,4.00,0.00,0.00,0.00,,,,,,,,,,,,,3.29,"2017-05-31",,,,,,,
"USTR1709","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.61,-7.20,-7.20,-3.69,-0.28,3.26,3.75,3.51,2.96,3.90,,,,,,,,,,,,,5.52,"2008-08-31",,,,,,,
"USTR1709","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.52,-6.91,-6.91,-3.59,-0.68,3.01,3.46,3.26,2.74,3.54,,,,,,,,,,,,,4.32,"2008-08-31",,,,,,,
"USTR1710","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.87,-7.95,-7.95,-3.65,-1.38,3.28,3.84,3.63,2.90,4.08,,,,,,,,,,,,,5.69,"2008-08-31",,,,,,,
"USTR1710","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.80,-7.81,-7.81,-3.55,-1.37,3.31,3.72,3.58,2.89,3.90,,,,,,,,,,,,,4.27,"2008-08-31",,,,,,,
"USTR1717","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.94,-8.17,-8.17,-3.62,-1.74,3.51,4.07,3.85,3.13,3.32,,,,,,,,,,,,,4.86,"2008-10-31",,,,,,,
"USTR1717","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.92,-8.05,-8.05,-3.42,-1.73,3.32,3.73,3.58,3.00,3.17,,,,,,,,,,,,,4.54,"2008-10-31",,,,,,,
"USTR1728","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.83,-5.94,-5.94,-4.07,-1.57,2.06,2.65,2.41,2.26,2.98,,,,,,,,,,,,,4.65,"2008-10-31",,,,,,,
"USTR1728","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.78,-5.93,-5.93,-4.15,-1.75,1.69,2.38,2.14,1.87,2.24,,,,,,,,,,,,,3.72,"2008-10-31",,,,,,,
"USTR173634","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.13,0.37,0.37,1.51,2.11,2.74,2.87,2.38,0.00,0.00,,,,,,,,,,,,,2.38,"2017-03-31",,,,,,,
"USTR173634","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.36,-2.49,-2.49,-2.91,-0.69,1.02,1.52,1.26,0.00,0.00,,,,,,,,,,,,,1.26,"2017-03-31",,,,,,,
"USTR175501","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2022-02-23",,,,,,,
"USTR175501","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2022-02-23",,,,,,,
"USTR175835","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-1.10,-1.91,-1.91,-0.88,3.03,2.33,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.57,"2019-02-28",,,,,,,
"USTR175835","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.36,-2.49,-2.49,-2.91,-0.69,1.02,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1.20,"2019-02-28",,,,,,,
"USTR175895","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.62,-5.24,-5.24,4.49,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-0.54,"2020-12-30",,,,,,,
"USTR175895","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.69,-5.16,-5.16,4.78,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.57,"2020-12-30",,,,,,,
"USTR176020","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.48,-5.62,-5.62,-3.10,0.54,2.59,3.09,0.00,0.00,0.00,,,,,,,,,,,,,3.20,"2018-02-12",,,,,,,
"USTR176020","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.78,-5.93,-5.93,-4.15,-1.75,1.69,2.38,0.00,0.00,0.00,,,,,,,,,,,,,2.49,"2018-02-12",,,,,,,
"USTR177901","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.87,-7.79,-7.79,-3.55,-1.24,3.29,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.27,"2019-02-28",,,,,,,
"USTR177901","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.79,-7.65,-7.65,-3.42,-1.42,3.30,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.26,"2019-02-28",,,,,,,
"USTR179779","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-3.83,-9.67,-9.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-28.69,"2021-11-22",,,,,,,
"USTR179779","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-3.74,-9.89,-9.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-28.99,"2021-11-22",,,,,,,
"USTR180578","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-3.31,-8.76,-8.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-30.71,"2021-12-01",,,,,,,
"USTR180578","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-3.22,-8.76,-8.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-30.69,"2021-12-01",,,,,,,
"USTR183226","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-5.26,-10.51,-10.51,-1.39,-8.79,3.34,4.04,3.92,0.00,0.00,,,,,,,,,,,,,4.02,"2016-12-31",,,,,,,
"USTR183226","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-5.34,-10.57,-10.57,-1.46,-8.80,3.23,3.97,3.88,0.00,0.00,,,,,,,,,,,,,3.97,"2016-12-31",,,,,,,
"USTR185833","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.13,0.37,0.37,4.55,4.56,5.47,5.24,0.00,0.00,0.00,,,,,,,,,,,,,4.41,"2017-07-31",,,,,,,
"USTR185833","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.78,-5.93,-5.93,-4.15,-1.75,1.69,2.38,0.00,0.00,0.00,,,,,,,,,,,,,1.89,"2017-07-31",,,,,,,
"USTR186500","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2022-03-28",,,,,,,
"USTR186500","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2022-03-28",,,,,,,
"USTR186734","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-3.84,-10.02,-10.02,-2.49,-3.99,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3.14,"2019-05-31",,,,,,,
"USTR186734","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-3.88,-10.17,-10.17,-2.57,-4.41,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.97,"2019-05-31",,,,,,,
"USTR187032","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-3.77,-9.12,-9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-27.14,"2021-11-22",,,,,,,
"USTR187032","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-3.56,-9.49,-9.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-27.77,"2021-11-22",,,,,,,
"USTR187783","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.84,-7.89,-7.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-5.27,"2021-04-26",,,,,,,
"USTR187783","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.84,-7.85,-7.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-5.10,"2021-04-26",,,,,,,
"USTR189043","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.75,-1.69,-1.69,-1.98,-0.68,1.11,1.45,0.00,0.00,0.00,,,,,,,,,,,,,1.47,"2018-02-12",,,,,,,
"USTR189043","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.41,-2.51,-2.51,-3.05,-1.37,0.84,1.31,0.00,0.00,0.00,,,,,,,,,,,,,1.33,"2018-02-12",,,,,,,
"USTR193244","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.29,-4.49,-4.49,-3.25,0.87,2.15,2.77,2.50,0.00,0.00,,,,,,,,,,,,,2.55,"2016-12-31",,,,,,,
"USTR193244","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.45,-4.51,-4.51,-4.10,-1.09,1.50,2.18,1.81,0.00,0.00,,,,,,,,,,,,,1.87,"2016-12-31",,,,,,,
"USTR194424","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-0.04,"2017-08-31",,,,,,,
"USTR194424","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.36,-2.49,-2.49,-2.91,-0.69,1.02,1.52,0.00,0.00,0.00,,,,,,,,,,,,,0.04,"2017-08-31",,,,,,,
"USTR194767","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.68,-5.74,-5.74,-3.31,0.15,2.53,3.06,0.00,0.00,0.00,,,,,,,,,,,,,2.58,"2017-07-31",,,,,,,
"USTR194767","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.78,-5.93,-5.93,-4.15,-1.75,1.69,2.38,0.00,0.00,0.00,,,,,,,,,,,,,1.89,"2017-07-31",,,,,,,
"USTR194857","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-3.06,-8.17,-8.17,-3.17,-1.41,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.62,"2019-10-31",,,,,,,
"USTR194857","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-3.05,-8.23,-8.23,-3.19,-2.12,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.20,"2019-10-31",,,,,,,
"USTR194888","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.67,-5.61,-5.61,-2.91,1.59,3.05,3.49,3.23,0.00,0.00,,,,,,,,,,,,,3.19,"2017-02-28",,,,,,,
"USTR194888","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.78,-5.93,-5.93,-4.15,-1.75,1.69,2.38,2.14,0.00,0.00,,,,,,,,,,,,,2.10,"2017-02-28",,,,,,,
"USTR196107","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.11,-0.07,-0.07,0.77,0.85,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1.51,"2019-09-09",,,,,,,
"USTR196107","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.36,-2.49,-2.49,-2.91,-0.69,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.35,"2019-09-09",,,,,,,
"USTR196617","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-4.13,-10.27,-10.27,-2.70,-4.63,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.42,"2019-06-30",,,,,,,
"USTR196617","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-3.93,-10.12,-10.12,-2.44,-4.54,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.32,"2019-06-30",,,,,,,
"USTR197083","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-3.24,-8.76,-8.76,-3.44,-2.48,3.70,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.62,"2018-04-30",,,,,,,
"USTR197083","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-3.19,-8.63,-8.63,-3.14,-2.52,3.56,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.35,"2018-04-30",,,,,,,
"USTR197597","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-1.12,-1.85,-1.85,-0.73,3.08,2.38,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.62,"2019-02-28",,,,,,,
"USTR197597","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.36,-2.49,-2.49,-2.91,-0.69,1.02,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1.20,"2019-02-28",,,,,,,
"USTR20","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.23,-5.25,-5.25,-3.51,0.94,2.16,2.80,2.44,2.24,2.34,,,,,,,,,,,,,4.17,"2001-12-31",,,,,,,
"USTR20","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.03,-5.11,-5.11,-3.42,0.22,2.29,2.85,2.53,2.35,2.61,,,,,,,,,,,,,4.22,"2001-12-31",,,,,,,
"USTR205","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-1.80,-2.99,-2.99,4.24,5.74,6.10,5.20,4.40,3.61,3.43,,,,,,,,,,,,,4.78,"2003-06-30",,,,,,,
"USTR205","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.86,-3.02,-3.02,4.29,5.90,6.22,5.33,4.43,3.63,4.12,,,,,,,,,,,,,5.13,"2003-06-30",,,,,,,
"USTR2071","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.12,0.36,0.36,1.49,-0.94,0.60,1.84,2.14,1.74,3.33,,,,,,,,,,,,,4.77,"2009-04-30",,,,,,,
"USTR2071","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-3.00,-8.36,-8.36,-3.46,-1.96,3.39,3.78,3.66,2.90,3.92,,,,,,,,,,,,,4.90,"2009-04-30",,,,,,,
"USTR2139","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.13,0.37,0.37,1.51,1.51,4.41,4.63,4.17,3.29,4.08,,,,,,,,,,,,,5.64,"2009-06-30",,,,,,,
"USTR2139","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.66,-7.36,-7.36,-3.59,-0.98,3.19,3.61,3.44,2.85,3.76,,,,,,,,,,,,,4.71,"2009-06-30",,,,,,,
"USTR2152","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-1.16,-2.22,-2.22,-2.66,-1.09,0.99,1.43,1.18,1.06,1.19,,,,,,,,,,,,,2.18,"2009-06-30",,,,,,,
"USTR2152","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.37,-2.49,-2.49,-2.96,-1.02,0.95,1.44,1.18,1.05,1.25,,,,,,,,,,,,,2.21,"2009-06-30",,,,,,,
"USTR2157","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.34,1.44,2.35,2.41,4.20,,,,,,,,,,,,,5.93,"2009-07-31",,,,,,,
"USTR2157","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.90,-7.99,-7.99,-3.44,-1.87,3.25,3.31,3.87,3.29,4.62,,,,,,,,,,,,,5.99,"2009-07-31",,,,,,,
"USTR2179","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-1.89,-4.73,-4.73,-3.41,0.99,1.91,2.50,2.16,1.99,2.31,,,,,,,,,,,,,3.25,"2009-07-31",,,,,,,
"USTR2179","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.77,-4.49,-4.49,-3.25,0.39,2.09,2.64,2.31,2.17,2.42,,,,,,,,,,,,,3.13,"2009-07-31",,,,,,,
"USTR2180","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,2.18,2.95,2.72,2.56,3.45,,,,,,,,,,,,,4.91,"2009-08-31",,,,,,,
"USTR2180","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.16,-5.49,-5.49,-3.63,0.46,2.70,3.22,2.88,2.63,3.21,,,,,,,,,,,,,4.21,"2009-08-31",,,,,,,
"USTR2181","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.52,-4.60,-4.60,-3.62,0.40,1.67,2.30,2.09,1.94,2.24,,,,,,,,,,,,,3.03,"2009-08-31",,,,,,,
"USTR2181","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.45,-4.51,-4.51,-4.10,-1.09,1.50,2.18,1.81,1.65,1.85,,,,,,,,,,,,,2.53,"2009-08-31",,,,,,,
"USTR2243","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.65,-6.08,-6.08,-3.25,-1.06,2.10,2.63,2.48,2.09,2.74,,,,,,,,,,,,,3.59,"2009-09-30",,,,,,,
"USTR2243","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.85,-6.33,-6.33,-3.85,-1.52,2.12,2.71,2.44,2.07,2.45,,,,,,,,,,,,,3.16,"2009-09-30",,,,,,,
"USTR2245","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.66,-6.14,-6.14,-3.36,-1.09,2.19,2.74,2.52,2.13,2.73,,,,,,,,,,,,,3.54,"2009-09-30",,,,,,,
"USTR2245","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.85,-6.33,-6.33,-3.85,-1.52,2.12,2.71,2.44,2.07,2.45,,,,,,,,,,,,,3.16,"2009-09-30",,,,,,,
"USTR2249","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-6.46,-12.82,-12.82,-2.27,-0.17,4.09,4.36,4.13,3.55,4.07,,,,,,,,,,,,,4.63,"2009-09-30",,,,,,,
"USTR2249","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.82,-11.23,-11.23,-7.29,-3.08,1.85,2.60,2.65,2.51,3.12,,,,,,,,,,,,,3.60,"2009-09-30",,,,,,,
"USTR2249","2022-03-31","N","USTR",3,,,"Y","Gross Total Return","Total Return",-2.70,-7.51,-7.51,-7.29,-3.08,1.85,2.60,2.65,2.51,3.12,,,,,,,,,,,,,3.60,"2009-09-30",,,,,,,
"USTR2309","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.30,-6.33,-6.33,-3.79,0.53,2.78,3.38,3.16,2.80,3.51,,,,,,,,,,,,,4.36,"2009-11-30",,,,,,,
"USTR2309","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.37,-6.39,-6.39,-3.90,0.38,3.01,3.46,3.19,2.88,3.49,,,,,,,,,,,,,4.04,"2009-11-30",,,,,,,
"USTR2319","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.13,0.37,0.37,1.51,2.03,5.46,5.42,4.90,3.79,4.67,,,,,,,,,,,,,5.59,"2009-11-30",,,,,,,
"USTR2319","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.92,-8.21,-8.21,-3.58,-1.96,2.73,3.27,3.15,2.60,3.68,,,,,,,,,,,,,4.50,"2009-11-30",,,,,,,
"USTR2393","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.61,-5.53,-5.53,-3.74,-2.36,1.78,2.46,2.18,1.97,2.43,,,,,,,,,,,,,2.98,"2010-01-31",,,,,,,
"USTR2393","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.83,-5.62,-5.62,-4.19,-2.66,1.38,2.12,1.87,1.63,1.98,,,,,,,,,,,,,2.63,"2010-01-31",,,,,,,
"USTR2517","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.92,1.80,1.64,1.57,2.00,,,,,,,,,,,,,2.63,"2010-04-30",,,,,,,
"USTR2517","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.83,-5.62,-5.62,-4.19,-2.66,1.38,2.12,1.87,1.63,1.98,,,,,,,,,,,,,2.59,"2010-04-30",,,,,,,
"USTR2543","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.53,-6.93,-6.93,-3.54,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-3.66,"2020-06-30",,,,,,,
"USTR2543","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.48,-6.82,-6.82,-3.58,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-3.82,"2020-06-30",,,,,,,
"USTR2693","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.72,-7.72,-7.72,-3.85,-1.17,5.11,5.22,5.23,4.07,5.30,,,,,,,,,,,,,6.02,"2010-10-31",,,,,,,
"USTR2693","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.76,-7.52,-7.52,-3.40,-1.35,5.46,5.40,5.34,3.99,5.09,,,,,,,,,,,,,5.79,"2010-10-31",,,,,,,
"USTR2764","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.95,-1.65,-1.65,-0.33,3.81,2.74,3.14,2.85,2.70,2.16,,,,,,,,,,,,,2.17,"2010-12-31",,,,,,,
"USTR2764","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.36,-2.49,-2.49,-2.91,-0.69,1.02,1.52,1.26,1.15,1.09,,,,,,,,,,,,,1.15,"2010-12-31",,,,,,,
"USTR2767","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-3.53,-9.84,-9.84,-2.77,3.82,6.26,5.93,5.93,4.97,5.90,,,,,,,,,,,,,5.99,"2011-01-31",,,,,,,
"USTR2767","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-3.61,-9.62,-9.62,-2.14,3.21,5.12,4.98,5.22,4.25,5.17,,,,,,,,,,,,,5.12,"2011-01-31",,,,,,,
"USTR2767","2022-03-31","N","USTR",3,,,"Y","Gross Total Return","Total Return",-2.82,-11.23,-11.23,-2.14,3.21,5.12,4.98,5.22,4.25,5.17,,,,,,,,,,,,,5.12,"2011-01-31",,,,,,,
"USTR2855","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.57,-3.59,-3.59,1.34,11.68,4.28,4.24,4.25,5.01,6.08,,,,,,,,,,,,,6.28,"2011-02-28",,,,,,,
"USTR2855","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.15,-4.84,-4.84,-0.66,10.86,4.58,4.92,4.69,5.02,5.75,,,,,,,,,,,,,5.80,"2011-02-28",,,,,,,
"USTR2861","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.64,-7.35,-7.35,-2.42,-1.61,4.07,4.31,4.15,3.18,3.86,,,,,,,,,,,,,4.66,"2011-02-28",,,,,,,
"USTR2861","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-3.23,-8.77,-8.77,-3.15,-2.60,3.59,3.95,3.91,3.06,3.73,,,,,,,,,,,,,4.26,"2011-02-28",,,,,,,
"USTR2892","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.46,-10.81,-10.81,-3.75,3.31,5.76,5.56,5.69,4.78,5.96,,,,,,,,,,,,,7.15,"2011-03-31",,,,,,,
"USTR2892","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.82,-11.23,-11.23,-4.24,2.09,4.36,4.41,4.76,3.92,5.07,,,,,,,,,,,,,6.13,"2011-03-31",,,,,,,
"USTR2911","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-5.25,-10.43,-10.43,-1.43,-8.64,3.21,3.95,3.89,2.46,3.98,,,,,,,,,,,,,5.67,"2011-03-31",,,,,,,
"USTR2911","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-5.34,-10.57,-10.57,-1.46,-8.80,3.23,3.97,3.88,2.44,3.96,,,,,,,,,,,,,5.57,"2011-03-31",,,,,,,
"USTR2922","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-4.93,-10.17,-10.17,-1.38,-8.62,3.68,4.32,4.25,2.62,4.32,,,,,,,,,,,,,6.20,"2011-02-28",,,,,,,
"USTR2922","2022-03-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-5.49,-11.01,-11.01,-1.15,-9.04,3.37,4.07,4.03,2.44,4.14,,,,,,,,,,,,,5.98,"2011-02-28",,,,,,,
"USTR2995","2022-03-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.41,-10.82,-10.82,-3.71,3.44,5.83,5.61,5.73,4.80,5.95,,,,,,,,,,,,,7.01,"2011-06-30",,,,,,,
