ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,SecurityGroup,SecurityType,BookValue,MarketValue,GainOrLoss,PreTaxBookYield,PreTaxMarketYield,AfterTaxBookYield,AfterTaxMarketYield,TaxEquivalentBookYield,TaxEquivalentMarketYield,Coupon,EffectiveDuration,SecuritiesAtGainNumber,SecuritiesAtGainAmount,SecuritiesAtLossNumber,SecuritiesAtLossAmount,Weight,BenchmarkWeight,BenchmarkCoupon,YTW,BenchmarkYTW,ModifiedDuration,BenchmarkModifiedDuration,Convexity,BenchmarkConvexity,DailyReturn,BenchmarkDailyReturn,MTD,BenchmarkMTD,QTD,BenchmarkQTD,YTD,BenchmarkYTD,CummReturn,BenchmarkCummReturn,BenchmarkBookYield,BenchmarkMarketYield,BenchmarkEffectiveDuration,Liability,BenchmarkMarketValue
"USTR2543","2022-03-31","N","USTR",9,,,"Finance",,3387369.70,,,,,,,,3.286,,,,,,28.78,15.51,3.628,3.32,3.17,5.57,6.62,0.00,0.84,0.10,0.10,-2.39,-2.40,-5.85,-6.46,-5.85,-6.46,-4.31,-4.08,,,,,
"USTR2543","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,0.00,,,,,
"USTR2543","2022-03-31","N","USTR",11,,,"Asset Backed",,168796.84,,,,,,,,3.037,,,,,,1.43,0.00,0.000,3.64,0.00,3.07,0.00,0.00,0.00,-1.25,0.00,-2.01,0.00,-3.23,0.00,-3.23,0.00,-3.40,0.00,,,,,
"USTR2543","2022-03-31","N","USTR",12,,,"CMBS",,540088.04,,,,,,,,3.600,,,,,,4.59,0.00,0.000,4.13,0.00,6.78,0.00,0.00,0.00,0.28,0.00,-3.43,0.00,-4.91,0.00,-4.91,0.00,-1.54,0.00,,,,,
"USTR2543","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2543","2022-03-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2543","2022-03-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2543","2022-03-31","N","USTR",16,,,"TOTAL",,11770166.67,,,,,,,,3.076,,,,,,100.00,100.00,3.195,3.19,3.07,8.23,8.05,0.00,1.25,0.14,0.12,-2.53,-2.48,-6.93,-6.82,-6.93,-6.82,-3.54,-3.58,,,,,
"USTR2693","2022-03-31","N","USTR",1,,,"Cash",,782704.91,,,,,,,,0.000,,,,,,0.87,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR2693","2022-03-31","N","USTR",2,,,"Treasury",,11106723.13,,,,,,,,0.400,,,,,,12.39,10.14,0.000,2.59,2.61,18.79,25.41,4.34,6.70,0.21,0.35,-4.94,-6.65,-9.89,-13.77,-9.89,-13.77,1.24,-0.76,,,,,
"USTR2693","2022-03-31","N","USTR",3,,,"Agency",,423525.89,,,,,,,,2.990,,,,,,0.47,0.00,0.000,3.62,0.00,7.53,0.00,1.12,0.00,-0.12,0.00,-2.24,0.00,-9.66,0.00,-9.66,0.00,-4.52,0.00,,,,,
"USTR2693","2022-03-31","N","USTR",4,,,"Local Authority",,294541.95,,,,,,,,7.300,,,,,,0.33,0.00,0.000,4.08,0.00,10.83,0.00,1.60,0.00,0.33,0.00,-4.67,0.00,-9.99,0.00,-9.99,0.00,-3.33,0.00,,,,,
"USTR2693","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2693","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2693","2022-03-31","N","USTR",7,,,"Industrial",,30819618.48,,,,,,,,3.430,,,,,,34.37,63.07,3.233,3.34,3.03,9.04,7.59,1.49,1.11,0.17,0.10,-2.21,-2.25,-7.53,-6.54,-7.53,-6.54,-4.13,-3.70,,,,,
"USTR2693","2022-03-31","N","USTR",8,,,"Utility",,15774657.48,,,,,,,,3.955,,,,,,17.59,12.31,3.987,3.68,3.55,11.01,9.29,1.99,1.46,0.33,0.25,-2.38,-2.68,-9.05,-8.34,-9.05,-8.34,-4.84,-4.34,,,,,
"USTR2693","2022-03-31","N","USTR",9,,,"Finance",,25955956.01,,,,,,,,3.324,,,,,,28.95,14.49,3.646,3.32,3.20,6.03,7.10,0.72,0.96,0.07,0.10,-2.34,-2.46,-6.35,-6.84,-6.35,-6.84,-4.96,-4.23,,,,,
"USTR2693","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.37,0.00,,,,,
"USTR2693","2022-03-31","N","USTR",11,,,"Asset Backed",,1405427.57,,,,,,,,2.572,,,,,,1.57,0.00,0.000,4.04,0.00,3.52,0.00,0.14,0.00,-0.78,0.00,-2.40,0.00,-3.68,0.00,-3.68,0.00,-2.99,0.00,,,,,
"USTR2693","2022-03-31","N","USTR",12,,,"CMBS",,2807483.44,,,,,,,,3.738,,,,,,3.13,0.00,0.000,4.27,0.00,5.82,0.00,0.40,0.00,-0.25,0.00,-3.42,0.00,-6.88,0.00,-6.88,0.00,-3.87,0.00,,,,,
"USTR2693","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2693","2022-03-31","N","USTR",14,,,"CMO",,296373.27,,,,,,,,4.033,,,,,,0.33,0.00,0.000,4.80,0.00,5.02,0.00,0.33,0.00,-3.57,0.00,-3.18,0.00,-7.07,0.00,-7.07,0.00,-8.15,0.00,,,,,
"USTR2693","2022-03-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2693","2022-03-31","N","USTR",16,,,"TOTAL",,89667012.14,,,,,,,,3.095,,,,,,100.00,100.00,3.058,3.32,3.08,9.44,9.53,1.63,1.70,0.13,0.15,-2.72,-2.76,-7.72,-7.52,-7.72,-7.52,-3.85,-3.40,,,,,
"USTR2764","2022-03-31","N","USTR",1,,,"Cash",,22962095.58,,,,,,,,0.000,,,,,,13.12,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR2764","2022-03-31","N","USTR",2,,,"Treasury",,5276153.35,,,,,,,,0.371,,,,,,3.01,68.71,1.262,2.44,2.25,2.32,1.85,0.07,0.05,-0.01,-0.01,-1.88,-1.41,-3.38,-2.51,-3.38,-2.51,-4.27,-3.05,,,,,
"USTR2764","2022-03-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,5.44,1.320,0.00,2.32,0.00,1.81,0.00,0.05,0.00,-0.01,0.00,-1.36,0.00,-2.39,0.00,-2.39,0.00,-2.79,,,,,
"USTR2764","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.57,3.053,0.00,2.48,0.00,1.88,0.00,0.05,0.00,-0.01,0.00,-1.45,0.00,-2.43,0.00,-2.43,0.00,-2.66,,,,,
"USTR2764","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.58,3.937,0.00,2.67,0.00,1.83,0.00,0.05,0.00,-0.02,0.00,-0.97,0.00,-2.35,0.00,-2.35,0.00,-2.35,,,,,
"USTR2764","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,3.04,1.693,0.00,2.28,0.00,1.76,0.00,0.04,0.00,0.00,0.00,-1.37,0.00,-2.36,0.00,-2.36,0.00,-2.73,,,,,
"USTR2764","2022-03-31","N","USTR",7,,,"Industrial",,14156550.27,,,,,,,,3.554,,,,,,8.09,10.34,2.916,3.72,2.67,2.70,1.69,0.10,0.04,0.08,0.00,-1.14,-1.11,-2.32,-2.31,-2.32,-2.31,-1.54,-2.41,,,,,
"USTR2764","2022-03-31","N","USTR",8,,,"Utility",,10121590.33,,,,,,,,3.563,,,,,,5.78,1.13,2.430,2.16,2.85,0.81,1.59,0.02,0.04,0.04,0.01,-0.21,-1.05,-0.25,-2.21,-0.25,-2.21,0.67,-2.31,,,,,
"USTR2764","2022-03-31","N","USTR",9,,,"Finance",,19744084.00,,,,,,,,3.039,,,,,,11.28,10.19,2.781,2.83,2.97,1.80,1.82,0.05,0.05,0.02,0.00,-0.82,-1.26,-1.72,-2.67,-1.72,-2.67,-1.12,-2.76,,,,,
"USTR2764","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,169329.00,,,,,,,,5.571,,,,,,0.10,0.00,0.000,3.64,0.00,4.46,0.00,0.30,0.00,-0.04,0.00,-1.68,0.00,-2.91,0.00,-2.91,0.00,-2.87,0.00,,,,,
"USTR2764","2022-03-31","N","USTR",11,,,"Asset Backed",,25627597.44,,,,,,,,3.106,,,,,,14.64,0.00,0.000,4.14,0.00,2.21,0.00,0.07,0.00,-0.01,0.00,-1.01,0.00,-1.94,0.00,-1.94,0.00,-0.79,0.00,,,,,
"USTR2764","2022-03-31","N","USTR",12,,,"CMBS",,41066666.25,,,,,,,,3.912,,,,,,23.46,0.00,0.000,5.82,0.00,2.81,0.00,0.09,0.00,0.01,0.00,-1.79,0.00,-3.10,0.00,-3.10,0.00,-0.47,0.00,,,,,
"USTR2764","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2764","2022-03-31","N","USTR",14,,,"CMO",,2384796.82,,,,,,,,3.052,,,,,,1.36,0.00,0.000,3.51,0.00,4.34,0.00,0.27,0.00,-0.81,0.00,-0.37,0.00,-0.83,0.00,-0.83,0.00,0.53,0.00,,,,,
"USTR2764","2022-03-31","N","USTR",15,,,"CLO / Other",,33514581.82,,,,,,,,2.346,,,,,,19.15,0.00,0.000,2.59,0.00,6.31,0.00,0.52,0.00,-0.51,0.00,-0.62,0.00,-0.69,0.00,-0.69,0.00,1.04,0.00,,,,,
"USTR2764","2022-03-31","N","USTR",16,,,"TOTAL",,175023444.87,,,,,,,,2.716,,,,,,100.00,100.00,1.637,3.34,2.38,2.79,1.83,0.15,0.05,-0.10,-0.01,-0.95,-1.36,-1.65,-2.49,-1.65,-2.49,-0.33,-2.91,,,,,
"USTR2767","2022-03-31","N","USTR",1,,,"Cash",,232993.26,,,,,,,,0.000,,,,,,0.17,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",2,,,"Treasury",,34737168.18,,,,,,,,0.100,,,,,,25.61,26.30,0.000,2.61,2.58,25.32,26.35,6.67,7.18,0.44,0.41,-6.44,-6.80,-13.40,-13.94,-13.40,-13.94,-4.80,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",3,,,"Agency",,2029013.89,,,,,,,,4.375,,,,,,1.50,0.00,0.000,4.13,0.00,13.97,0.00,2.63,0.00,0.13,0.00,-1.87,0.00,-13.29,0.00,-13.29,0.00,-7.85,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",4,,,"Local Authority",,1205302.96,,,,,,,,6.707,,,,,,0.89,0.00,0.000,4.15,0.00,12.22,0.00,2.12,0.00,0.28,0.00,-5.19,0.00,-9.94,0.00,-9.94,0.00,-3.31,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.08,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",7,,,"Industrial",,43817902.02,,,,,,,,3.447,,,,,,32.31,51.27,3.409,3.51,3.18,11.06,9.72,1.96,1.66,0.21,0.15,-2.26,-2.46,-8.82,-7.83,-8.82,-7.83,-1.84,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",8,,,"Utility",,21634503.55,,,,,,,,3.965,,,,,,15.95,11.11,4.077,3.69,3.66,11.23,10.99,2.05,1.92,0.34,0.30,-2.37,-2.76,-9.05,-9.38,-9.05,-9.38,-1.93,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",9,,,"Finance",,27633953.23,,,,,,,,3.483,,,,,,20.37,11.32,3.736,3.53,3.32,7.89,9.00,1.10,1.44,0.11,0.14,-2.82,-2.70,-7.70,-8.29,-7.70,-8.29,-1.58,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",11,,,"Asset Backed",,1012918.71,,,,,,,,1.862,,,,,,0.75,0.00,0.000,4.17,0.00,3.34,0.00,0.12,0.00,-0.08,0.00,-3.90,0.00,-5.66,0.00,-5.66,0.00,-6.67,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",12,,,"CMBS",,2680209.41,,,,,,,,4.010,,,,,,1.98,0.00,0.000,4.23,0.00,5.29,0.00,0.32,0.00,0.27,0.00,-3.14,0.00,-2.14,0.00,-2.14,0.00,-2.14,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",15,,,"CLO / Other",,650943.71,,,,,,,,1.452,,,,,,0.48,0.00,0.000,1.66,0.00,5.53,0.00,0.33,0.00,-1.17,0.00,-1.01,0.00,-0.78,0.00,-0.78,0.00,-0.64,0.00,,,,,
"USTR2767","2022-03-31","N","USTR",16,,,"TOTAL",,135634908.92,,,,,,,,2.707,,,,,,100.00,100.00,2.624,3.33,3.09,13.93,14.15,2.96,3.11,0.26,0.23,-3.53,-3.61,-9.84,-9.62,-9.84,-9.62,-2.77,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",1,,,"Cash",,1605440.37,,,,,,,,0.000,,,,,,6.59,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",2,,,"Treasury",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.44,0.00,-0.44,0.00,-1.37,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",7,,,"Industrial",,18108268.72,,,,,,,,5.941,,,,,,74.38,87.18,5.736,6.47,5.98,4.84,4.45,0.31,0.33,0.12,0.05,-0.69,-1.12,-3.99,-4.80,-3.99,-4.80,1.09,-0.53,,,,,
"USTR2855","2022-03-31","N","USTR",8,,,"Utility",,1361663.17,,,,,,,,6.474,,,,,,5.59,2.62,5.015,7.49,5.76,4.51,5.74,0.38,0.54,0.05,0.16,0.01,-1.75,-2.98,-5.71,-2.98,-5.71,3.66,-3.03,,,,,
"USTR2855","2022-03-31","N","USTR",9,,,"Finance",,2595103.42,,,,,,,,5.867,,,,,,10.66,10.19,5.349,6.34,5.77,4.69,4.35,0.29,0.30,-0.08,0.08,-0.66,-1.25,-4.39,-4.91,-4.39,-4.91,-0.68,-1.20,,,,,
"USTR2855","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.58,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",12,,,"CMBS",,676745.43,,,,,,,,3.811,,,,,,2.78,0.00,0.000,8.37,0.00,3.97,0.00,0.20,0.00,-0.02,0.00,-2.87,0.00,-3.28,0.00,-3.28,0.00,-2.41,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,-0.86,0.00,-4.13,0.00,-4.13,0.00,-3.73,0.00,,,,,
"USTR2855","2022-03-31","N","USTR",16,,,"TOTAL",,24347221.11,,,,,,,,5.512,,,,,,100.00,100.00,5.677,6.14,5.95,4.46,4.47,0.29,0.33,0.08,0.06,-0.57,-1.15,-3.59,-4.84,-3.59,-4.84,1.34,-0.66,,,,,
"USTR2861","2022-03-31","N","USTR",1,,,"Cash",,27210525.57,,,,,,,,1.500,,,,,,22.18,0.00,0.000,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.37,0.00,0.37,0.00,1.51,0.00,,,,,
"USTR2861","2022-03-31","N","USTR",2,,,"Treasury",,21497012.01,,,,,,,,0.000,,,,,,17.53,18.49,0.000,2.69,2.59,23.95,25.99,5.90,6.99,0.15,0.39,-6.35,-6.76,-13.86,-13.91,-13.86,-13.91,-1.51,-0.69,,,,,
"USTR2861","2022-03-31","N","USTR",3,,,"Agency",,1119585.29,,,,,,,,4.059,,,,,,0.91,0.00,0.000,3.81,0.00,14.12,0.00,2.62,0.00,0.32,0.00,-1.70,0.00,-11.32,0.00,-11.32,0.00,-2.50,0.00,,,,,
"USTR2861","2022-03-31","N","USTR",4,,,"Local Authority",,1434506.95,,,,,,,,6.780,,,,,,1.17,0.00,0.000,4.15,0.00,11.81,0.00,1.95,0.00,0.34,0.00,-5.92,0.00,-10.23,0.00,-10.23,0.00,-4.13,0.00,,,,,
"USTR2861","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2861","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2861","2022-03-31","N","USTR",7,,,"Industrial",,25480290.16,,,,,,,,3.859,,,,,,20.77,56.83,3.356,3.33,3.13,9.01,8.86,1.47,1.42,0.08,0.13,-2.24,-2.40,-7.65,-7.34,-7.65,-7.34,-4.11,-3.84,,,,,
"USTR2861","2022-03-31","N","USTR",8,,,"Utility",,22705408.87,,,,,,,,3.978,,,,,,18.51,11.89,4.058,3.68,3.62,11.28,10.33,1.97,1.73,0.31,0.28,-2.62,-2.75,-9.32,-8.99,-9.32,-8.99,-4.51,-4.48,,,,,
"USTR2861","2022-03-31","N","USTR",9,,,"Finance",,23215167.71,,,,,,,,3.751,,,,,,18.93,12.80,3.713,3.27,3.28,6.72,8.23,0.89,1.23,0.10,0.12,-2.43,-2.63,-6.20,-7.74,-6.20,-7.74,-3.92,-4.52,,,,,
"USTR2861","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2861","2022-03-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2861","2022-03-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2861","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2861","2022-03-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2861","2022-03-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR2861","2022-03-31","N","USTR",16,,,"TOTAL",,122662496.57,,,,,,,,2.697,,,,,,100.00,100.00,2.865,2.88,3.11,9.70,12.12,1.92,2.46,0.13,0.20,-2.64,-3.23,-7.35,-8.77,-7.35,-8.77,-2.42,-3.15,,,,,
"USTR2892","2022-03-31","N","USTR",1,,,"Cash",,299294.44,,,,,,,,0.000,,,,,,0.22,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,,,,,
"USTR2892","2022-03-31","N","USTR",2,,,"Treasury",,4418812.82,,,,,,,,2.052,,,,,,3.22,0.00,0.000,2.51,0.00,18.87,0.00,4.52,0.00,0.39,0.00,-5.30,0.00,-10.71,0.00,-10.71,0.00,-2.18,0.00,,,,,
"USTR2892","2022-03-31","N","USTR",3,,,"Agency",,3162468.02,,,,,,,,4.109,,,,,,2.30,0.57,3.428,4.25,3.83,15.33,13.24,3.25,2.31,0.17,0.30,-2.28,-4.34,-13.32,-10.34,-13.32,-10.34,-7.72,-4.29,,,,,
"USTR2892","2022-03-31","N","USTR",4,,,"Local Authority",,3361364.92,,,,,,,,5.279,,,,,,2.45,5.39,5.084,3.80,3.74,14.59,10.98,3.19,2.17,0.37,0.48,-5.52,-5.78,-11.10,-10.30,-11.10,-10.30,-5.40,-4.10,,,,,
"USTR2892","2022-03-31","N","USTR",5,,,"Sovereign",,5310324.95,,,,,,,,4.122,,,,,,3.87,5.26,4.368,4.42,4.20,14.11,14.20,2.71,3.09,0.03,0.15,0.93,-0.01,-8.82,-9.19,-8.82,-9.19,-3.55,-3.83,,,,,
"USTR2892","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.13,4.299,0.00,2.76,0.00,12.52,0.00,2.01,0.00,0.27,0.00,-5.04,0.00,-8.84,0.00,-8.84,0.00,-2.24,,,,,
"USTR2892","2022-03-31","N","USTR",7,,,"Industrial",,66812297.29,,,,,,,,4.332,,,,,,48.64,62.80,4.301,4.16,4.03,14.19,14.30,2.81,2.96,0.19,0.20,-2.09,-2.66,-10.86,-11.35,-10.86,-11.35,-3.57,-4.09,,,,,
"USTR2892","2022-03-31","N","USTR",8,,,"Utility",,27916858.33,,,,,,,,4.299,,,,,,20.32,10.65,4.279,4.03,4.00,14.90,14.30,3.11,2.89,0.35,0.43,-2.25,-2.73,-10.86,-11.41,-10.86,-11.41,-3.52,-4.59,,,,,
"USTR2892","2022-03-31","N","USTR",9,,,"Finance",,26081596.08,,,,,,,,3.613,,,,,,18.99,15.22,4.478,4.34,4.00,12.61,13.52,2.28,2.57,0.10,0.16,-3.46,-3.31,-11.09,-11.65,-11.09,-11.65,-4.34,-4.76,,,,,
"USTR2892","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
